id,kode,nama_bahan,sumber,air_gram,energi_kal,protein_gram,lemak_gram,karbohidrat_gram,serat_gram,abu_gram,kalsium_mg,fosfor_mg,zatbesi_mg,natrium_mg,kalium_mg,tembaga_mg,seng_mg,retinol_mcg,bkaroten_mcg,karotentotal_mcg,thiamin_mg,riboflavin_mg,niasin_mg,vitc_mg,bdd,jenis_pangan,satuan,gambar
916,DR139,rimbang segar,KZGMI-2001,80.8,75,1.6,0.6,15.8,10,1.2,55,97,0.6,20,234,0.4,0.4,0,51,0,0.4,0.1,1.3,38,95,sayuran,single,https://m.andrafarm.com/_andra_farm/gambar_kelompok/a158-4.jpg
917,DP046,rujak cingur,KZGPI1990,70.1,153,11.3,8.4,8,1.4,1.4,256,143,4.4,0,0,0,0,18,0,2880,0.16,0,0,2,100,sayuran,olahan/produk,https://lingkar.news/wp-content/uploads/2023/03/Resep-Rujak-Cingur-Makanan-Tradisional-Khas-Surabaya.jpg
918,DR140,rumput laut,KZGMI-2001,87,41,1.4,0.3,8.1,2.2,3.2,80,20,1.6,250,380,0.2,0.4,0,1958,0,0.2,0,0.1,7,100,sayuran,single,https://cdn.infobrand.id/images/img/posts/2019/07/11/pemerintah-sebut-rumput-laut-potensial-jadi-lumbung-rupiah.jpg
919,DR142,sawi putih pecai segar,KZGPI-1990,96.6,9,1,0.1,1.7,0.8,0.6,56,42,1.1,5,193.1,0.05,0.1,0,862,832,0.05,0.18,0.4,3,79,sayuran,single,tidak ada
920,DR143,sawi segar,KZGMI-2001,91.8,30,1.9,0.5,4.4,2.7,1.4,100,58,1.6,27,217,0.1,0.7,0,1340,0,0.2,0.1,0.6,33,85,sayuran,single,https://asset.kompas.com/crops/MsuwGORqaxVW-qpj97DoEK4RTLs=/293x0:1145x568/780x390/data/photo/2021/09/27/61517629bbd33.jpg
921,DR144,sawi taiwan segar,KZGMI-2001,94.9,19,1.3,0.2,2.9,2.2,1,92,45,1.2,17,145,0.1,0.4,0,815,0,0.2,0.1,0.1,36,85,sayuran,single,https://bosmayur.com/wp-content/uploads/2020/10/SAWI-HIJAU-TAIWAN.jpg
922,DR141,sawi tanah segar,DABM-1964,92.2,28,2.3,0.3,4,2.5,1.2,220,38,2.9,22,436.5,0.12,0.2,0,2042,6460,0.09,0.23,0.7,102,87,sayuran,single,https://distan.sukabumikota.go.id/wp-content/uploads/2016/01/IMG_20130731_171016-e1452758317382.jpg
923,DP047,sayur asem,KZGPI1990,93.2,29,0.7,0.6,5,0.6,0.8,40,61,3.1,0,0,0,0,14,0,2075,0.1,0,0,0,100,sayuran,olahan/produk,https://kbu-cdn.com/dk/wp-content/uploads/sayur-asem-betawi.jpg
924,DP048,sayur bunga pepaya,KZGMI2001,83.4,49,1.7,0.3,9.8,2.7,2.1,220,220,1.3,90,350,0.1,0.1,0,372,0,0,0.1,0,0,100,sayuran,olahan/produk,https://img.okezone.com/content/2016/08/11/298/1461224/resep-tumis-bunga-pepaya-anti-pahit-FVC55ioetB.jpg
925,DP049,sayur garu,KZGMI2001,70.8,178,2.6,13.9,10.6,8.4,2.1,30,130,0.9,20,120,0.1,0.3,0,0,0,0.2,0.1,0,9,100,sayuran,olahan/produk,https://image.akurat.co/images/uploads/images/akurat_20181220020604_MYQ3rr.jpg
926,DP050,sayur kohukohu,KZGMI2001,72.8,133,7.3,6.6,11.2,1.2,2.1,40,120,0.2,20,50,0.1,0.3,0,944,0,0.2,0.2,0,9,100,sayuran,olahan/produk,https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/Kohu-Kohu-1.jpg
927,DP051,sayur lilinterubuk,KZGMI2001,90.4,36,2.7,0.7,4.8,1.4,1.4,10,90,0.1,30,44,0.2,1,0,0,0,0.3,0.2,0,18,100,sayuran,olahan/produk,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2023/03/28/ndusuk-975786137.jpg
928,DP052,sayur ndusuk,KZGMI2001,87.5,49,3.1,2.5,3.6,0,3.1,11,6,0.5,1011,88,0,0.2,0,0,0,0.2,0.1,0,15,100,sayuran,olahan/produk,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2023/03/28/ndusuk-975786137.jpg
929,DP053,sayur sop,KZGPI1990,92.7,27,1.3,2,1,0.3,2.7,168,57,1.8,0,0,0,0,20,0,2569,0.1,0,0,0,100,sayuran,olahan/produk,https://www.astronauts.id/blog/wp-content/uploads/2022/07/Resep-Sayur-Sop-Bening-Enak-dan-Gurih-Cocok-Saat-Tubuh-Kurang-Fit-1024x683.jpg
930,DP054,sayur umbut kelapa,KZGMI2001,85.5,67,5.2,2.9,5.1,1.4,1.3,48,81,3.2,313,108,0.2,1.1,0,21,0,0.2,0,0,5,100,sayuran,olahan/produk,https://cdn0-production-images-kly.akamaized.net/H6v-Vuj_s2NuBQ1JVdAtUOraaOI=/0x0:998x562/469x260/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3603077/original/021559400_1634270571-shutterstock_2045298773.jpg
931,DP055,sayur umbut rotan,KZGMI2001,87.6,57,5.4,2.6,3.1,1.6,1.3,184,135,1.2,256,81,0.2,0.9,0,18,0,0.2,0,0,6,100,sayuran,olahan/produk,https://img-global.cpcdn.com/recipes/02702f896cf4ff96/680x482cq70/umbut-rotan-foto-resep-utama.jpg
932,DR146,selada air segar,KZGPI-1990,93.3,17,3.1,0.2,2.2,0.7,1.2,95,152,2.4,65,260.7,0.11,0.2,0,1230,3727,0.09,0.14,0.7,56,70,sayuran,single,https://cdn0-production-images-kly.akamaized.net/B_tax3ztCLedJZHexDnJ4iL3jjE=/1x66:1000x629/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3467088/original/065324800_1622175744-shutterstock_1891465237.jpg
933,DP016,selada rebus,KZGPI1990,93.5,19,2.7,0.2,2.9,0.7,0.7,83,74,1.4,24,160.7,0.05,0.2,0,2499,3700,0.08,0.2,0.6,27,100,sayuran,olahan/produk,"https://cdn.yummy.co.id/content-images/images/20210709/49DvTl27doQU4KTcGvMeptYfrUCVyrTW-31363235383338343334d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp"
934,DR145,selada segar,DABM-1964,94.8,18,1.2,0.2,2.9,1.8,0.9,22,25,0.5,19,186.4,0.03,0.2,0,1526,540,0.04,0.13,0.4,8,69,sayuran,single,https://www.batamfresh.com/wp-content/uploads/2015/12/Selada-Keriting.jpg
935,DR147,seledri segar,DABM-1964,93,23,1,0.1,4.6,2,1.3,50,40,1,64,258.8,0.08,0.4,0,63,130,0.03,0.07,0.4,11,63,sayuran,single,tidak ada
936,DP057,semur jengkol,KZGMS 1993,52.7,212,6,10,29.1,0,2.2,77,99,1,0,0,0,0,0,0,81,0.14,0,0,4,100,sayuran,olahan/produk,https://assets.pikiran-rakyat.com/crop/0x135:1080x1215/x/photo/2020/11/25/1187166638.jpg
937,DP056,shabushabu,KZGMS 1993,87.1,88,3.2,8,0.8,0.9,0.9,217,48,2.9,514,0,0,0,82,0,2000,0.2,0,0,0,100,sayuran,olahan/produk,tidak ada
938,DR150,taoge goreng,DABM-1964,88,40,5,0.2,5.8,2.6,1,57,88,1,2,226.8,0.07,0.5,0,299,0,0.07,0.08,0.8,15,90,sayuran,single,https://img.kurio.network/bmizo0RfhrurmaxfSXqouGMMD2s=/1200x900/filters:quality(80)/https://kurio-img.kurioapps.com/21/03/26/55ee220c-cf46-492e-8d45-58bc5fd972b2.jpe
939,DP017,taoge kacang kedelai segar,KZGPI1990,79.2,88,3.2,2.1,14,0.7,1.5,168,50,5.7,0,0,0,0,2,0,613,0.05,0,0,0,100,sayuran,olahan/produk,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/9/b10822c1-c409-49e0-af47-21f97ea066ce.jpg
940,DR149,taoge kacang tunggak segar,DABM-1964,81,76,9,2.6,6.4,0.7,1,50,65,1,5,212.4,0.26,0.7,0,0,110,0.23,0.19,1.2,15,100,sayuran,single,tidak ada
941,DP018,taoge seduh,KZGPI1990,91.9,28,3,0.8,4,1,0.3,52,73,0.5,18,58.3,0.19,0.4,0,46,18,0.1,0,0.9,2,87,sayuran,olahan/produk,https://cdn0-production-images-kly.akamaized.net/-77hgKOWZanv0lvl_cqqeAG1VZo=/303x0:1636x1333/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3330261/original/062050000_1608607406-tumisan.jpg
942,DR148,taoge segar,KZGPI-1990,90.4,34,3.7,1.2,4.3,1.1,0.4,166,74,0.8,19,93.3,0.16,0.4,0,41,20,0.09,0.15,1.1,5,100,sayuran,single,https://res.cloudinary.com/dk0z4ums3/image/upload/v1630045137/attached_image/di-balik-manfaat-toge-kenali-bahaya-dan-cara-mengonsumsinya.jpg
943,DR151,tebu terubuk (lilin) segar,DABM-1964,91,30,4.6,0.4,3,0.8,1,40,80,2,699,0,0.2,1.1,0,12,0,0.08,0.2,1.2,50,20,sayuran,single,https://www.mongabay.co.id/wp-content/uploads/2022/03/Sayur-lilin1-768x512.jpg
944,DR153,tekokak kering,DABM-1964,12.3,302,8.3,1.7,72.6,21.2,8.1,370,180,22.2,9,0,1044,1,0,187,750,0.4,0.17,5.1,0,100,sayuran,single,https://m.andrafarm.com/_andra_farm/gambar_kelompok/a158.jpg
945,DR152,tekokak segar,DABM-1964,89,34,2,0.1,7.9,4.9,1,50,30,2,3,333.3,0.12,0.2,0,23,750,0.08,0.05,0.9,8,95,sayuran,single,tidak ada
946,DR155,terong asam segar,KZGMI-2001,90.5,37,2,0.4,6.3,3.2,0.8,13,59,1.5,3,155,0.3,0.3,0,97,0,0.2,0.1,0.8,4,0,sayuran,single,https://specialtyproduce.com/sppics/15816.png
947,DR158,terong hintalo segar,KZGMI-2001,89.2,45,1.9,0.8,7.5,5.1,0.6,19,268,1,167,142,0.6,0.2,0,552,0,0.2,0.4,0,4,0,sayuran,single,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/8/24/99a5903e-cbea-4dca-83d1-a03f846b8a68.jpg
948,DR154,terong segar,DABM-1964,92.7,28,1.1,0.2,5.5,2.1,0.5,15,37,0.4,9,187,0.1,0.1,0,46,30,0.04,0.03,0.5,5,100,sayuran,single,https://img.lovepik.com/photo/20211119/medium/lovepik-fresh-purple-eggplant-picture_500177124.jpg
949,DR156,terung belanda segar,KZGPI-1990,87.3,52,2.1,1.1,8.6,1.4,1,16,40,1.1,0,0,0,0,0,0,8048,0.42,0.06,0,12,100,sayuran,single,https://asset.kompas.com/crops/Bn1N1xzzNN8WVxDd712bq0XHjOA=/0x0:1000x667/1200x800/data/photo/2020/02/29/5e5a8b75a2a83.jpg
950,DR157,terung bengkulu segar,KZGPI-1990,86.6,52,1.1,0.4,11.2,3.2,0.8,19,39,1.1,14,0,0.16,1,0,85,600,0.23,0.04,0,6,100,sayuran,single,https://cdn.antaranews.com/cache/800x533/2013/05/20130523Panen-Terong-220513.jpg
951,DR159,terung panjang,KZGPI-1990,91.8,25,2.1,0.1,5.3,0.5,0.7,38,24,0.7,9,53.7,0.09,0.2,0,83,24,0.15,0.06,0.7,8,100,sayuran,single,https://www.tanamlah.com/wp-content/uploads/cara-tanam-terung-109.jpg
952,DP019,terung panjang kukus,KZGPI1990,92.7,23,1.8,0.1,4.9,0.4,0.5,40,13,0.5,9,57,67.1,0.2,0,99,20,0,0.07,0.7,1,100,sayuran,olahan/produk,https://i1.wp.com/dailymakan.com/wp-content/uploads/2022/02/TERUNG-KUKUS-ALA-KOREA-6.jpg?ssl=1
953,DP058,tinira ninahu nggaluku,KZGMI2001,91.8,33,1.2,1.3,4.1,3.1,1.5,35,35,0,161,119,0.2,0.7,0,6,0,0.3,0,3.5,10,100,sayuran,olahan/produk,https://img-global.cpcdn.com/recipes/08a46e4e4555927f/680x482cq70/lodeh-tinira-kelapa-foto-resep-utama.jpg
954,DR161,tomat air (sari) segar,KZGPI-1990,92.9,24,1.3,0.5,4.7,1.5,0.6,8,77,0.6,10,164.9,0.14,0.2,0,575,2083,0.06,0.07,0.4,34,100,sayuran,single,tidak ada
955,DR162,tomat merah segar,DABM-1964,93,24,2,0.7,3.3,1.8,2,5,27,0.5,10,210,0.07,0.2,0,384,320,0.07,0.04,0.7,30,95,sayuran,single,https://pasarsegar.co.id/wp-content/uploads/2021/02/tomat-merah.jpg
956,DR160,tomat muda segar,DABM-1964,94,20,1,0.2,3.5,0.4,1.3,7,15,0.4,10,225.2,0.06,0.1,0,266,600,0.05,0.03,0.7,10,100,sayuran,single,https://blog.sayurbox.com/wp-content/uploads/2020/01/tomato-4441117_1920-595x334.jpg
957,DP059,tumis bayam bersantan,KZGPI1990,91.2,48,1.4,4.2,2.6,0.5,0.6,129,27,0.8,0,0,0,0,0,0,2988,0.01,0,0,22,100,sayuran,olahan/produk,https://cdn1-production-images-kly.akamaized.net/4a0ttXDkFeMMNthY5iFfBhug3Ys=/1200x675/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3437424/original/069907400_1619146736-Bobor_Bayam_Jagung.jpg
958,DR163,uceng bunga melinjo segar,KZGPI-1990,79.5,82,5.8,1.3,11.7,4.8,1.7,70,266,2.4,0,0,0,0,0,0,58,0.11,0.15,0,3,89,sayuran,single,https://assets.pikiran-rakyat.com/crop/0x0:0x0/750x500/photo/2022/07/04/2328640728.jpg
959,DR164,umbut kelapa segar,KZGMI-2001,89.3,39,2,0.2,7.2,2.5,1.3,57,49,0,4,447,0.2,1.4,0,16,0,0.1,0.1,0,8,0,sayuran,single,tidak ada
960,DR165,umbut rotan,KZGMI-2001,90.5,34,2.4,0.3,5.5,2.2,1.3,89,79,1.3,8,552,0.2,1.9,0,14,0,0.2,0,0,9,0,sayuran,single,https://kooliner.com/blog/wp-content/uploads/2016/05/juhuumbutrotan4.jpg
961,DP060,waluh balamak,KZGMI2001,89.4,45,0.8,0.9,8.1,7.9,1,25,25,0.5,61,15,0,0.2,0,1241,0,0.2,0,0.1,2,100,sayuran,olahan/produk,https://img-global.cpcdn.com/recipes/26fd4d972b1f3aa2/1200x630cq70/photo.jpg
962,DP061,woku ubi,KZGMI2001,73,143,3.1,7.8,15,7,1.1,195,91,2.8,353,256,0.3,1,0,1519,0,0.1,0,0,15,100,sayuran,olahan/produk,https://img-global.cpcdn.com/recipes/6ee7c77a5d0b37cb/680x482cq70/daun-singkong-masak-woku-foto-resep-utama.jpg
963,DP021,wortel kukus,KZGPI1990,89.5,37,1,0.6,8.3,1.1,0.6,44,30,0.6,43,122.5,0.11,0.3,0,3994,7150,0.02,0.03,0.8,14,100,sayuran,olahan/produk,https://www.wikihow.com/images_en/thumb/b/bf/Steam-Carrots-Step-3-Version-3.jpg/550px-nowatermark-Steam-Carrots-Step-3-Version-3.jpg
964,DP020,wortel rebus,KZGPI1990,92.1,28,0.7,0.5,6.3,0.8,0.4,46,28,0.6,41,117.3,0.1,0.2,0,3824,5396,0.01,0.03,0.7,12,100,sayuran,olahan/produk,https://asset-a.grid.id/crop/0x222:594x690/700x0/photo/2022/03/05/manfaat-makan-worteljpg-20220305070713.jpg
965,DR166,wortel segar,KZGPI-1990,89.9,36,1,0.6,7.9,1,0.6,45,74,1,70,245,0.06,0.3,0,3784,7125,0.04,0.04,1,18,80,sayuran,single,https://www.astronauts.id/blog/wp-content/uploads/2023/01/Yuk-Ketahui-Manfaat-Wortel-Untuk-Kesehatan-Tubuh-.jpg
966,KR001,kelapa setengah tua daging segar,DABM-1964,70,180,4,15,10,2.4,1,8,55,1.3,4,317.7,0.3,2.9,0,0,10,0.1,0.01,0.1,4,53,lemak dan minyak,single,https://doktersehat.com/wp-content/uploads/2020/05/manfaat-daging-kelapa.jpg
967,KR002,kelapa tua daging segar,DABM-1964,46.9,359,3.4,34.7,14,4.7,1,21,98,2,3,293.9,0.4,1.1,0,0,0,0.1,0,0,2,53,lemak dan minyak,single,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2022/09/06/daging-kelapajpg-20220906030742.jpg
968,KR004,lemak babi (bacon),DABM-1964,20,626,9.1,65,1.1,0,4.8,13,108,0.8,0,0,0,0.9,0,0,0,0.4,0,0,0,100,lemak dan minyak,single,https://nilaigizi.com/assets/images/produk/produk_1535869956.jpg
969,KR003,lemak babi (lard),DABM-1964,0,902,0,100,0,0,0,0,0,0,0,0,9,0.1,0,0,0,0,0,0,0,100,lemak dan minyak,single,tidak ada
970,KR005,lemak ikan,KZGMI-2001,43.3,372,12,29.4,14.4,0,0.3,20,230,32.7,60,52,0.4,1.1,0,0,0,0.5,0.13,0,0,100,lemak dan minyak,single,https://statik.tempo.co/data/2017/08/15/id_632737/632737_620.jpg
971,KR006,lemak kerbau (lemak sapi),DABM-1964,5,818,1.5,90,0,0,3.5,0,0,0,29,25.8,0,0,0,283,0,0,0,0.7,0,100,lemak dan minyak,single,https://i0.wp.com/blog.duniamasak.com/wp-content/uploads/Manfaat-dari-Citrus-Squash.jpg?fit=900%2C520&ssl=1
972,KP001,margarin,DABM1964,15.5,720,0.6,81,0.4,0,2.5,20,16,0,760,25.9,0,0,606,633,0,0,0,0,0,100,lemak dan minyak,olahan/produk,https://static.republika.co.id/uploads/images/inpicture_slide/mentega-_181004053127-973.jpg
973,KP002,mentega,DABM 1964,16,742,0.5,81.6,1.4,0,1.9,15,16,1.1,653,103,0,0.4,1000,155,0,0,0.1,0,0,100,lemak dan minyak,olahan/produk,https://res.cloudinary.com/dk0z4ums3/image/upload/v1643714477/attached_image/waspadai-bahaya-mentega-karena-mengandung-lemak-jenuh.jpg
974,KR007,minyak hiu hati,DABM-1964,0,902,0,100,0,0,0,0,0,0,0,0,0,0,21212,0,0,0,0,0,0,100,lemak dan minyak,single,tidak ada
975,KR008,minyak ikan,DABM-1964,0,902,0,100,0,0,0,0,0,0,0,0,0,0,24242,0,0,0,0,0,0,100,lemak dan minyak,single,https://cdn0-production-images-kly.akamaized.net/KulMk8pE4MUFW9NwVOhQU_zDI_U=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2753245/original/059475000_1552803824-capsule-1079838_960_720.jpg
976,KR009,minyak kacang tanah,DABM-1964,0,902,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,lemak dan minyak,single,https://nilaigizi.com/assets/images/produk/produk_1535871426.jpg
977,KR010,minyak kedelai,FCTEA-1972,0.1,883,0,99.9,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,100,lemak dan minyak,single,https://res.cloudinary.com/dk0z4ums3/image/upload/v1678151337/attached_image/minyak-kedelai-ketahui-6-manfaatnya-untuk-kesehatan.jpg
978,KR011,minyak kelapa,DABM-1964,0,870,1,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,lemak dan minyak,single,https://res.cloudinary.com/dk0z4ums3/image/upload/v1619511406/attached_image/Manfaat-Minyak-Kelapa-Bagi-Kesehatan-dan-Kecantikan.jpg
979,KR012,minyak kelapa sawit,DABM-1964,0,884,0,100,0,0,0,0,0,0,0,0,0,0,0,18181,0,0,0,0,0,100,lemak dan minyak,single,https://res.cloudinary.com/dk0z4ums3/image/upload/v1619512031/attached_image/mengenal-manfaat-kelapa-sawit-dan-bahayanya.jpg
980,KR013,minyak wijen,FCTEA-1972,0.1,881,0.2,99.7,0,0,0,10,5,0.1,2,20,0,0,0,0,0,0,0.07,0.1,0,100,lemak dan minyak,single,https://imgx.parapuan.co/crop/0x0:0x0/x/photo/2022/03/10/minyak-wijenjpg-20220310033229.jpg
981,KR014,minyak zaitun,DABM- 1964,0,884,0,100,0,0,0,14,0,1.2,7,0,0,0,0,0,0,0,0,5,0,100,lemak dan minyak,single,https://faktualnews.co/images/2020/07/ilustrasi-minyak-zaitun-2.jpg
982,KP003,santan (dengan air),DABM1964,80,122,2,10,7.6,1.4,0.4,25,30,0.1,9,162.4,0.2,0.4,0,0,0,0,0,0.5,2,100,lemak dan minyak,olahan/produk,https://res.cloudinary.com/dk0z4ums3/image/upload/v1604041366/attached_image/tak-berbahaya-kenali-manfaat-santan-lebih-dekat.jpg
983,KP004,santan murni,DABM1964,54.9,324,4.2,34.3,5.6,0,1,14,45,1.9,18,514.1,0.4,0.9,0,0,0,0,0,0.5,2,100,lemak dan minyak,olahan/produk,https://asset.kompas.com/crops/eNIewogp_GV7CahqIvslrYZh4XY=/0x39:1000x706/750x500/data/photo/2020/04/29/5ea93a05011e9.jpg
984,CP015,ampas kacang hijau,KZGPI 1990,70.6,96,3.7,0.6,19.1,2.7,0.6,133,150,1.3,0,0,0,0,0,0,0,0.05,0,0,0,100,kacang biji bean,olahan/produk,https://images.tokopedia.net/img/cache/215-square/shops-1/2016/10/16/5997149/5997149_fb399db6-c767-4ef0-ba2b-d25bc046859e.jpg
985,CP017,ampas tahu kering,KZGPI 1990,82.5,75,4.1,2.1,10.7,5.1,0.6,203,60,1.3,0,0,0,0,0,0,0,0.07,0,0,0,100,kacang biji bean,olahan/produk,https://palpres.disway.id/upload/9e9c1ba592cac7270de5e48889a33523.jpeg
986,CP018,ampas tahu kukus,DABM1964,9,414,26.6,18.3,41.3,0,5.8,19,29,4,45,1055.7,0.99,2.8,0,24,0,0.2,0.1,0.5,0,100,kacang biji bean,olahan/produk,https://cdns.diadona.id/diadona.id/resized/640x320/news/2020/02/26/5346/manfaat-ampas-tahu-yang-nggak-boleh-disepelekan-orang-jepang-aja-doyan-masa-kamu-ogah-ogahan-200226f.jpg
987,CP016,ampas tahu mentah,KZGPI 1990,84.1,67,5,2.1,8.1,4.1,0.6,460,88,1,8,184.5,0.17,0.5,0,0,0,0.06,0.02,0.1,0,100,kacang biji bean,olahan/produk,https://cdn-image.hipwee.com/wp-content/uploads/2021/03/hipwee-FotoJet-9-750x422.jpg
988,DR009,bayam merah segar,KZGPI1990,90.7,30,1.3,0.7,5.8,1.2,1.6,239,35,5.7,15,431,0.1,0.3,0,2699,3750,0.02,0.1,0.9,32,100,kacang biji bean,single,https://images.tokopedia.net/img/cache/700/VqbcmM/2020/10/28/6efbc93d-e05c-4446-8c6c-c6d401dc7407.jpg
989,CP020,bungkil biji karet,DABM1964,12,333,29.3,3.3,50,0,29.4,102,660,12,0,0,0,0,0,0,0,0.1,0,0,0,100,kacang biji bean,olahan/produk,https://www.pertanianku.com/wp-content/uploads/2021/04/Manfaat-Biji-Karet-Selain-Jadi-Benih.jpg
990,CP021,bungkil kacang tanah,DABM1964,14,336,37.4,13,30.5,0,33.1,730,470,30.7,0,0,0,0,0,0,0,0.04,0,0,0,100,kacang biji bean,olahan/produk,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/10/20/34e1ca8b-cb9d-46ae-8088-0c9ea431f9f6.jpg
991,CP022,bungkil kelapa,DABM1964,16,368,23,15,40,0,38,137,433,41.5,0,0,0,0,0,0,0,0,0.46,8.9,0,100,kacang biji bean,olahan/produk,https://images.tokopedia.net/img/cache/700/hDjmkQ/2022/1/29/4e91f29e-92d7-4178-a7d2-774f994714e1.jpg
992,CP023,dodol banjarmasin,KZGMI2001,17.3,368,2.6,8.6,70,0.5,1.5,51,180,3.3,48,96,0.4,2.6,0,0,0,0.04,0.07,2.3,0,100,kacang biji bean,olahan/produk,https://indonesiakaya.com/wp-content/uploads/2020/10/4__Sentra_pembuatan_dodol_Kandangan_berada_di_kabupaten_Hulu_Sungai_Selatan_kota_Banjarmasin_Kalimantan_Selatan_edit.jpg
993,CP024,emping (kerupuk melinjo),DABM1964,13,345,12,1.5,71.5,0,28,100,400,5,0,0,0,0,0,0,0,0.2,0,0,0,100,kacang biji bean,olahan/produk,https://cdns.klimg.com/merdeka.com/i/w/news/2020/09/24/1224077/540x270/cara-membuat-emping-melinjo-yang-gurih-dan-renyah-mudah-dipraktikkan.jpg
994,CP025,emping komak,KZGMI2001,14.2,355,17.8,4.6,60.7,0,2.7,87,304,4.3,24,1233,1,2.3,0,0,0,0,0,0.6,0,100,kacang biji bean,olahan/produk,https://s2.bukalapak.com/img/762986024/large/Cemilan__Emping_Komak_Lombok_.jpg
995,CP026,enting-enting gepuk hello kity,KZGPI 1990,2.4,538,13.6,30.3,52.6,0.2,1,81,248,1.6,0,0,0,0,0,0,202,1,0,0,0,100,kacang biji bean,olahan/produk,https://lzd-img-global.slatic.net/g/p/46ae93d66169830341e0450a39d663b5.jpg_720x720q80.jpg_.webp
996,CP027,enting-enting gepuk kacang tanah,KZGPI 1990,4.2,524,13.3,29.2,52,0.2,1.4,76,248,1.4,0,0,0,0,0,0,272,0.62,0,0,0,100,kacang biji bean,olahan/produk,https://eventkampus.com/data/artikel/2/enting-enting-khas-salatiga-asal-usul-dan-kandungan-nutrisi-dalam-enting-enting.jpeg
997,CP028,enting-enting wijen,KZGPI 1990,3.7,565,18.2,38.4,36.8,1.9,3,251,502,10.9,0,0,0,0,0,0,240,0.92,0,0,0,100,kacang biji bean,olahan/produk,https://img-global.cpcdn.com/recipes/fb33825abf7ebb72/680x482cq70/enting-enting-kacang-wijen-foto-resep-utama.jpg
998,CP029,geplak,KZGMI2001,29.6,350,1.4,14.4,53.6,1.8,1,151,43,2.1,0,0,0,0,0,0,120,0.12,0.02,0.8,0,100,kacang biji bean,olahan/produk,https://www.tuguwisata.com/wp-content/uploads/2017/10/chefjourneys_3_10_2017_14_6_38_173.jpg
999,CP030,geplak jahe,KZGMI2001,12.4,462,3.1,24.4,57.7,3.3,2.5,212,161,6.6,0,0,0,0,0,0,272,0.12,0,0.1,0,100,kacang biji bean,olahan/produk,https://id-live-01.slatic.net/p/e9d3d5c495903bfc0909965e77c210ad.jpg
1000,CR001,kacang arab kering,DABM-1964,11.6,330,23.8,1.4,60.2,17.4,3,57,388,4.7,24,874.3,0.85,3.4,0,40,140,0.77,0.21,1.5,2,100,kacang biji bean,single,https://img.okezone.com/content/2021/02/04/298/2356167/mengenal-chickpea-kacang-arab-penuh-nutrisi-yang-baik-untuk-tubuh-ahltPCXlfV.jpg
1001,CP031,kacang atom,KZGPI 1990,3.1,533,27.8,38.1,28.8,2.5,2.2,87,423,3,0,0,0,0,0,0,0,0.06,0,0,0,100,kacang biji bean,olahan/produk,https://img-global.cpcdn.com/recipes/74c03b7bf26daaf4/680x482cq70/sukro-kacang-atom-foto-resep-utama.jpg
1002,CR002,kacang babi kering,KZGPI-1990,11.6,341,30.4,3.2,51.3,4.5,3.5,178,521,6.8,13,1768,0.82,3.1,0,0,87,0.23,0.33,2.8,0,80,kacang biji bean,single,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//110/MTA-29695870/no_brand_bubuk_biji_koro_benguk_hitam_-_kacang_babi_-_kacang_kowas_kering_1_kg_full10_rcfasmvl.jpg
1003,CR003,kacang belimbing (kecipir) kering,KZGPI-1990,10.4,400,34.4,16.9,34.1,10.7,4.2,468,182,6.8,37,955,2.82,2,0,0,0,0.3,0.44,3,0,100,kacang biji bean,single,https://i0.wp.com/resepkoki.id/wp-content/uploads/2018/03/kecipir2.jpg?fit=500%2C500&ssl=1
1004,CP001,kacang belimbing rebus,KZGPI1990,55.6,204,16.9,8.8,17.5,4.8,1.2,230,180,3.3,43,1098,3.24,2.3,0,0,0,0.2,0.48,0.7,0,100,kacang biji bean,olahan/produk,https://cdn1-production-images-kly.akamaized.net/TNGJxQzLI6y-VeIWmj2-GBuyLBQ=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2729965/original/086034000_1550232841-foto_kecipir.JPG
1005,CR004,kacang beracun segar,KZGMI-2001,72.1,118,4.4,1.5,21.6,0,0.4,50,50,1.7,10,40,0.3,1,0,0,0,0.43,0,0,0,0,kacang biji bean,single,https://cdn.timesmedia.co.id/images/2021/01/26/Kacang-Merah-2.jpg
